appid,average_playtime_forever,average_playtime_two_weeks,median_playtime_forever,median_playtime_two_weeks
528070,329.0,0.0,340.0,0.0
352960,116.0,0.0,116.0,0.0
1698040,0.0,0.0,0.0,0.0
426330,0.0,0.0,0.0,0.0
1447190,0.0,0.0,0.0,0.0
1287370,0.0,0.0,0.0,0.0
1684900,0.0,0.0,0.0,0.0
1633780,0.0,0.0,0.0,0.0
871930,705.0,285.0,705.0,285.0
936580,0.0,0.0,0.0,0.0
559130,0.0,0.0,0.0,0.0
1490400,0.0,0.0,0.0,0.0
859960,0.0,0.0,0.0,0.0
1820550,0.0,0.0,0.0,0.0
1290720,0.0,0.0,0.0,0.0
1226070,0.0,0.0,0.0,0.0
1236990,20.0,0.0,26.0,0.0
689610,0.0,0.0,0.0,0.0
1488640,0.0,0.0,0.0,0.0
979550,0.0,0.0,0.0,0.0
1568050,0.0,0.0,0.0,0.0
335570,0.0,0.0,0.0,0.0
494120,242.0,0.0,242.0,0.0
1355980,0.0,0.0,0.0,0.0
700480,0.0,0.0,0.0,0.0
800490,0.0,0.0,0.0,0.0
648580,941.0,228.0,1400.0,228.0
1265570,0.0,0.0,0.0,0.0
341640,0.0,0.0,0.0,0.0
656350,1409.0,0.0,1173.0,0.0
893650,0.0,0.0,0.0,0.0
1844240,0.0,0.0,0.0,0.0
324570,83.0,0.0,126.0,0.0
1739680,0.0,0.0,0.0,0.0
1995470,0.0,0.0,0.0,0.0
703140,0.0,0.0,0.0,0.0
1416000,0.0,0.0,0.0,0.0
695450,0.0,0.0,0.0,0.0
762130,0.0,0.0,0.0,0.0
1482400,0.0,0.0,0.0,0.0
1864070,0.0,0.0,0.0,0.0
1626130,0.0,0.0,0.0,0.0
280600,0.0,0.0,0.0,0.0
1496220,0.0,0.0,0.0,0.0
1336230,0.0,0.0,0.0,0.0
1476970,2754.0,3872.0,385.0,3872.0
1631210,0.0,0.0,0.0,0.0
849870,0.0,0.0,0.0,0.0
2012070,0.0,0.0,0.0,0.0
708850,0.0,0.0,0.0,0.0
1428840,0.0,0.0,0.0,0.0
409320,197.0,0.0,289.0,0.0
721740,0.0,0.0,0.0,0.0
951670,25.0,0.0,25.0,0.0
253410,5.0,0.0,5.0,0.0
1600700,0.0,0.0,0.0,0.0
348250,77.0,21.0,33.0,21.0
1507640,0.0,0.0,0.0,0.0
1181120,0.0,0.0,0.0,0.0
328500,330.0,0.0,421.0,0.0
33229,0.0,0.0,0.0,0.0
1464910,0.0,0.0,0.0,0.0
1643040,0.0,0.0,0.0,0.0
1861340,0.0,0.0,0.0,0.0
1182070,0.0,0.0,0.0,0.0
1195430,0.0,0.0,0.0,0.0
1050230,0.0,0.0,0.0,0.0
1543460,0.0,0.0,0.0,0.0
1862210,0.0,0.0,0.0,0.0
1342630,0.0,0.0,0.0,0.0
1630310,0.0,0.0,0.0,0.0
1368870,846.0,0.0,846.0,0.0
1091500,3851.0,265.0,2420.0,148.0
1124690,0.0,0.0,0.0,0.0
1640160,0.0,0.0,0.0,0.0
547920,0.0,0.0,0.0,0.0
979720,0.0,0.0,0.0,0.0
1918470,0.0,0.0,0.0,0.0
942580,0.0,0.0,0.0,0.0
606980,170.0,0.0,170.0,0.0
1206960,0.0,0.0,0.0,0.0
2004650,0.0,0.0,0.0,0.0
776600,0.0,0.0,0.0,0.0
281860,453.0,0.0,453.0,0.0
1202420,0.0,0.0,0.0,0.0
1730640,0.0,0.0,0.0,0.0
889060,0.0,0.0,0.0,0.0
654940,0.0,0.0,0.0,0.0
1461770,0.0,0.0,0.0,0.0
1246880,0.0,0.0,0.0,0.0
1091910,0.0,0.0,0.0,0.0
1572420,0.0,0.0,0.0,0.0
855640,105.0,0.0,202.0,0.0
218410,1902.0,0.0,3080.0,0.0
938740,0.0,0.0,0.0,0.0
387270,0.0,0.0,0.0,0.0
386260,215.0,0.0,353.0,0.0
1853680,0.0,0.0,0.0,0.0
2067670,0.0,0.0,0.0,0.0
1749720,0.0,0.0,0.0,0.0
2062610,0.0,0.0,0.0,0.0
1292250,0.0,0.0,0.0,0.0
545060,0.0,0.0,0.0,0.0
780570,0.0,0.0,0.0,0.0
1271740,191.0,0.0,191.0,0.0
1887930,0.0,0.0,0.0,0.0
461490,282.0,0.0,282.0,0.0
1167300,0.0,0.0,0.0,0.0
388370,43.0,0.0,43.0,0.0
612250,359.0,0.0,378.0,0.0
1665900,0.0,0.0,0.0,0.0
1517770,0.0,0.0,0.0,0.0
1872050,0.0,0.0,0.0,0.0
485860,87.0,0.0,161.0,0.0
727100,0.0,0.0,0.0,0.0
1051940,0.0,0.0,0.0,0.0
1093220,0.0,0.0,0.0,0.0
1071660,0.0,0.0,0.0,0.0
590370,0.0,0.0,0.0,0.0
1457650,0.0,0.0,0.0,0.0
255940,99.0,0.0,99.0,0.0
281350,0.0,0.0,0.0,0.0
612140,0.0,0.0,0.0,0.0
977690,0.0,0.0,0.0,0.0
315330,5.0,0.0,7.0,0.0
815010,0.0,0.0,0.0,0.0
1378390,0.0,0.0,0.0,0.0
1376630,0.0,0.0,0.0,0.0
331340,230.0,0.0,259.0,0.0
1634600,0.0,0.0,0.0,0.0
1501740,0.0,0.0,0.0,0.0
1571840,0.0,0.0,0.0,0.0
766150,0.0,0.0,0.0,0.0
1131990,0.0,0.0,0.0,0.0
1222140,677.0,304.0,582.0,403.0
1812280,0.0,0.0,0.0,0.0
1409180,0.0,0.0,0.0,0.0
1611410,2178.0,0.0,4356.0,0.0
1571950,0.0,0.0,0.0,0.0
1262760,0.0,0.0,0.0,0.0
340960,0.0,0.0,0.0,0.0
418050,0.0,0.0,0.0,0.0
1725880,0.0,0.0,0.0,0.0
1497450,0.0,0.0,0.0,0.0
884070,0.0,0.0,0.0,0.0
1404980,0.0,0.0,0.0,0.0
1864080,0.0,0.0,0.0,0.0
1349890,0.0,0.0,0.0,0.0
705780,0.0,0.0,0.0,0.0
397460,278.0,0.0,199.0,0.0
1509750,0.0,0.0,0.0,0.0
672590,49.0,0.0,49.0,0.0
1131060,0.0,0.0,0.0,0.0
1066470,0.0,0.0,0.0,0.0
563150,344.0,0.0,380.0,0.0
1079200,57.0,0.0,57.0,0.0
740740,0.0,0.0,0.0,0.0
1751840,0.0,0.0,0.0,0.0
1195340,0.0,0.0,0.0,0.0
1338220,0.0,0.0,0.0,0.0
998480,0.0,0.0,0.0,0.0
846050,0.0,0.0,0.0,0.0
917690,0.0,0.0,0.0,0.0
1599150,0.0,0.0,0.0,0.0
228760,386.0,0.0,246.0,0.0
615680,242.0,0.0,242.0,0.0
536040,360.0,0.0,492.0,0.0
1771070,0.0,0.0,0.0,0.0
1337710,0.0,0.0,0.0,0.0
1432050,874.0,1239.0,1031.0,1239.0
1844150,0.0,0.0,0.0,0.0
1862240,0.0,0.0,0.0,0.0
1496120,0.0,0.0,0.0,0.0
798200,0.0,0.0,0.0,0.0
975690,0.0,0.0,0.0,0.0
339280,551.0,0.0,74.0,0.0
1305000,0.0,0.0,0.0,0.0
1856410,0.0,0.0,0.0,0.0
1740240,0.0,0.0,0.0,0.0
1141180,0.0,0.0,0.0,0.0
1744400,0.0,0.0,0.0,0.0
599750,400.0,0.0,451.0,0.0
807070,0.0,0.0,0.0,0.0
1740740,0.0,0.0,0.0,0.0
1146330,0.0,0.0,0.0,0.0
1019820,0.0,0.0,0.0,0.0
790790,12.0,0.0,9.0,0.0
1275320,0.0,0.0,0.0,0.0
802490,0.0,0.0,0.0,0.0
678890,62.0,0.0,62.0,0.0
1280300,60.0,0.0,60.0,0.0
1459360,0.0,0.0,0.0,0.0
1266380,0.0,0.0,0.0,0.0
1677570,0.0,0.0,0.0,0.0
1680340,0.0,0.0,0.0,0.0
1973150,0.0,0.0,0.0,0.0
953760,0.0,0.0,0.0,0.0
805950,0.0,0.0,0.0,0.0
1177950,0.0,0.0,0.0,0.0
1842480,0.0,0.0,0.0,0.0
1728280,0.0,0.0,0.0,0.0
1520680,0.0,0.0,0.0,0.0
1661240,0.0,0.0,0.0,0.0
1724880,0.0,0.0,0.0,0.0
408520,11.0,0.0,11.0,0.0
1428420,0.0,0.0,0.0,0.0
1814010,2631.0,0.0,2609.0,0.0
675810,0.0,0.0,0.0,0.0
1855500,0.0,0.0,0.0,0.0
535690,0.0,0.0,0.0,0.0
665550,0.0,0.0,0.0,0.0
500220,0.0,0.0,0.0,0.0
1755570,0.0,0.0,0.0,0.0
2054150,0.0,0.0,0.0,0.0
1494860,0.0,0.0,0.0,0.0
576030,85.0,0.0,85.0,0.0
391410,0.0,0.0,0.0,0.0
1865130,0.0,0.0,0.0,0.0
1880490,0.0,0.0,0.0,0.0
507520,0.0,0.0,0.0,0.0
1664100,0.0,0.0,0.0,0.0
629810,0.0,0.0,0.0,0.0
1571000,0.0,0.0,0.0,0.0
200490,9.0,0.0,9.0,0.0
711920,0.0,0.0,0.0,0.0
511630,0.0,0.0,0.0,0.0
1233260,263.0,0.0,484.0,0.0
1470720,0.0,0.0,0.0,0.0
1780570,0.0,0.0,0.0,0.0
208140,1032.0,0.0,328.0,0.0
1765810,0.0,0.0,0.0,0.0
1988940,0.0,0.0,0.0,0.0
1933570,0.0,0.0,0.0,0.0
1874220,0.0,0.0,0.0,0.0
463830,0.0,0.0,0.0,0.0
313780,216.0,0.0,236.0,0.0
876900,0.0,0.0,0.0,0.0
1002100,0.0,0.0,0.0,0.0
1725400,0.0,0.0,0.0,0.0
202990,3727.0,73.0,791.0,129.0
530010,0.0,0.0,0.0,0.0
604540,1870.0,0.0,2753.0,0.0
435120,149.0,0.0,136.0,0.0
1650890,0.0,0.0,0.0,0.0
534000,0.0,0.0,0.0,0.0
1166100,0.0,0.0,0.0,0.0
1296770,186.0,0.0,250.0,0.0
616240,147.0,0.0,147.0,0.0
592120,199.0,0.0,199.0,0.0
613120,0.0,0.0,0.0,0.0
6880,166.0,2969.0,73.0,2969.0
867660,0.0,0.0,0.0,0.0
73230,298.0,0.0,318.0,0.0
1930380,0.0,0.0,0.0,0.0
1845030,0.0,0.0,0.0,0.0
1878570,0.0,0.0,0.0,0.0
556770,312.0,0.0,312.0,0.0
1064260,0.0,0.0,0.0,0.0
1505960,0.0,0.0,0.0,0.0
541660,0.0,0.0,0.0,0.0
406410,0.0,0.0,0.0,0.0
1518950,0.0,0.0,0.0,0.0
1385740,0.0,0.0,0.0,0.0
940290,0.0,0.0,0.0,0.0
1870280,0.0,0.0,0.0,0.0
370020,989.0,0.0,989.0,0.0
1693080,0.0,0.0,0.0,0.0
1703010,0.0,0.0,0.0,0.0
431770,0.0,0.0,0.0,0.0
1017600,0.0,0.0,0.0,0.0
1986240,0.0,0.0,0.0,0.0
1715500,0.0,0.0,0.0,0.0
1933890,0.0,0.0,0.0,0.0
1123300,0.0,0.0,0.0,0.0
1485280,0.0,0.0,0.0,0.0
1485370,0.0,0.0,0.0,0.0
831740,0.0,0.0,0.0,0.0
1096430,0.0,0.0,0.0,0.0
1019370,0.0,0.0,0.0,0.0
1106790,0.0,0.0,0.0,0.0
1614620,0.0,0.0,0.0,0.0
883870,0.0,0.0,0.0,0.0
1305420,119.0,0.0,140.0,0.0
1447830,0.0,0.0,0.0,0.0
674570,1.0,0.0,1.0,0.0
795110,0.0,0.0,0.0,0.0
898250,0.0,0.0,0.0,0.0
1721690,0.0,0.0,0.0,0.0
1483130,0.0,0.0,0.0,0.0
1315120,0.0,0.0,0.0,0.0
231910,20.0,0.0,34.0,0.0
1206090,0.0,0.0,0.0,0.0
749650,0.0,0.0,0.0,0.0
1216720,0.0,0.0,0.0,0.0
680240,0.0,0.0,0.0,0.0
494600,129.0,0.0,140.0,0.0
33770,0.0,0.0,0.0,0.0
1336830,0.0,0.0,0.0,0.0
216090,224.0,0.0,224.0,0.0
1944940,0.0,0.0,0.0,0.0
1144100,0.0,0.0,0.0,0.0
889720,0.0,0.0,0.0,0.0
250600,13.0,0.0,10.0,0.0
571430,0.0,0.0,0.0,0.0
963180,0.0,0.0,0.0,0.0
1293920,0.0,0.0,0.0,0.0
667840,0.0,0.0,0.0,0.0
1094080,0.0,0.0,0.0,0.0
962700,628.0,0.0,628.0,0.0
1638760,0.0,0.0,0.0,0.0
434570,248.0,0.0,164.0,0.0
732810,70.0,0.0,19.0,0.0
1793240,0.0,0.0,0.0,0.0
1462970,0.0,0.0,0.0,0.0
895580,0.0,0.0,0.0,0.0
1217750,0.0,0.0,0.0,0.0
1911560,0.0,0.0,0.0,0.0
522210,267.0,6.0,313.0,6.0
1572270,0.0,0.0,0.0,0.0
359550,13837.0,707.0,3100.0,319.0
1451300,0.0,0.0,0.0,0.0
1737640,0.0,0.0,0.0,0.0
1229730,0.0,0.0,0.0,0.0
385080,346.0,0.0,328.0,0.0
981160,0.0,0.0,0.0,0.0
479200,0.0,0.0,0.0,0.0
1664010,0.0,0.0,0.0,0.0
1135150,0.0,0.0,0.0,0.0
19810,0.0,0.0,0.0,0.0
291430,0.0,0.0,0.0,0.0
434750,0.0,0.0,0.0,0.0
1817610,104.0,0.0,104.0,0.0
672320,0.0,0.0,0.0,0.0
1044800,0.0,0.0,0.0,0.0
637920,0.0,0.0,0.0,0.0
1474000,0.0,0.0,0.0,0.0
958650,0.0,0.0,0.0,0.0
1891040,0.0,0.0,0.0,0.0
702810,62.0,0.0,35.0,0.0
1381460,0.0,0.0,0.0,0.0
1530290,0.0,0.0,0.0,0.0
495800,0.0,0.0,0.0,0.0
1834470,0.0,0.0,0.0,0.0
817860,0.0,0.0,0.0,0.0
1193110,0.0,0.0,0.0,0.0
854810,0.0,0.0,0.0,0.0
1032080,0.0,0.0,0.0,0.0
1762410,0.0,0.0,0.0,0.0
1751480,0.0,0.0,0.0,0.0
425450,4.0,0.0,4.0,0.0
673880,1033.0,0.0,708.0,0.0
1071600,0.0,0.0,0.0,0.0
1320240,0.0,0.0,0.0,0.0
1182080,0.0,0.0,0.0,0.0
592720,0.0,0.0,0.0,0.0
993630,0.0,0.0,0.0,0.0
861000,0.0,0.0,0.0,0.0
1028490,0.0,0.0,0.0,0.0
746000,0.0,0.0,0.0,0.0
1892030,0.0,0.0,0.0,0.0
646200,124.0,0.0,185.0,0.0
782460,0.0,0.0,0.0,0.0
736810,9.0,0.0,9.0,0.0
918870,0.0,0.0,0.0,0.0
1159590,0.0,0.0,0.0,0.0
1503750,0.0,0.0,0.0,0.0
1034270,0.0,0.0,0.0,0.0
444140,10593.0,0.0,21035.0,0.0
899100,0.0,0.0,0.0,0.0
872330,0.0,0.0,0.0,0.0
1066420,0.0,0.0,0.0,0.0
491070,1.0,0.0,1.0,0.0
465020,187.0,0.0,231.0,0.0
344760,1311.0,0.0,768.0,0.0
601020,0.0,0.0,0.0,0.0
736390,0.0,0.0,0.0,0.0
395560,0.0,0.0,0.0,0.0
1575310,0.0,0.0,0.0,0.0
1417840,0.0,0.0,0.0,0.0
1022310,144.0,0.0,214.0,0.0
970300,0.0,0.0,0.0,0.0
1700110,0.0,0.0,0.0,0.0
1814000,0.0,0.0,0.0,0.0
1123090,0.0,0.0,0.0,0.0
1007560,0.0,0.0,0.0,0.0
801010,0.0,0.0,0.0,0.0
1279280,0.0,0.0,0.0,0.0
1433990,2847.0,0.0,5140.0,0.0
1710490,0.0,0.0,0.0,0.0
1168800,0.0,0.0,0.0,0.0
1080930,0.0,0.0,0.0,0.0
812850,0.0,0.0,0.0,0.0
800180,0.0,0.0,0.0,0.0
1408450,0.0,0.0,0.0,0.0
1125130,0.0,0.0,0.0,0.0
971430,0.0,0.0,0.0,0.0
360430,1217.0,1198.0,606.0,1431.0
1115630,0.0,0.0,0.0,0.0
1951040,0.0,0.0,0.0,0.0
536490,270.0,0.0,271.0,0.0
1650550,773.0,0.0,773.0,0.0
998220,46.0,0.0,46.0,0.0
1685500,0.0,0.0,0.0,0.0
325120,370.0,0.0,419.0,0.0
806970,49.0,0.0,49.0,0.0
419990,0.0,0.0,0.0,0.0
1597670,0.0,0.0,0.0,0.0
1380690,0.0,0.0,0.0,0.0
881500,0.0,0.0,0.0,0.0
1054270,0.0,0.0,0.0,0.0
361130,0.0,0.0,0.0,0.0
1600690,0.0,0.0,0.0,0.0
1967840,0.0,0.0,0.0,0.0
949790,0.0,0.0,0.0,0.0
1686620,0.0,0.0,0.0,0.0
747090,0.0,0.0,0.0,0.0
591660,0.0,0.0,0.0,0.0
1371630,7386.0,0.0,7439.0,0.0
464700,10.0,0.0,19.0,0.0
1371610,0.0,0.0,0.0,0.0
1908740,0.0,0.0,0.0,0.0
548050,0.0,0.0,0.0,0.0
1186940,0.0,0.0,0.0,0.0
429490,11.0,0.0,11.0,0.0
1377300,0.0,0.0,0.0,0.0
812610,0.0,0.0,0.0,0.0
1651780,14.0,0.0,14.0,0.0
785880,348.0,0.0,348.0,0.0
2450,206.0,0.0,284.0,0.0
1251040,0.0,0.0,0.0,0.0
1926710,0.0,0.0,0.0,0.0
318020,304.0,0.0,178.0,0.0
1015580,0.0,0.0,0.0,0.0
930640,0.0,0.0,0.0,0.0
448170,273.0,0.0,273.0,0.0
1687780,0.0,0.0,0.0,0.0
454610,0.0,0.0,0.0,0.0
730290,0.0,0.0,0.0,0.0
618470,282.0,0.0,282.0,0.0
915460,238.0,0.0,148.0,0.0
816630,0.0,0.0,0.0,0.0
641860,0.0,0.0,0.0,0.0
434310,0.0,0.0,0.0,0.0
1866110,0.0,0.0,0.0,0.0
707860,0.0,0.0,0.0,0.0
261680,0.0,0.0,0.0,0.0
1036930,0.0,0.0,0.0,0.0
1769420,233.0,0.0,266.0,0.0
1098980,0.0,0.0,0.0,0.0
16060,0.0,0.0,0.0,0.0
1602980,0.0,0.0,0.0,0.0
594360,0.0,0.0,0.0,0.0
12130,131.0,0.0,246.0,0.0
1536600,0.0,0.0,0.0,0.0
317300,1011.0,0.0,1749.0,0.0
975160,0.0,0.0,0.0,0.0
1043880,0.0,0.0,0.0,0.0
1922840,0.0,0.0,0.0,0.0
568570,459.0,0.0,299.0,0.0
290260,711.0,0.0,711.0,0.0
603150,338.0,0.0,245.0,0.0
355420,58.0,0.0,58.0,0.0
1389180,0.0,0.0,0.0,0.0
703310,0.0,0.0,0.0,0.0
685400,0.0,0.0,0.0,0.0
1961770,0.0,0.0,0.0,0.0
550470,370.0,0.0,41.0,0.0
1942050,0.0,0.0,0.0,0.0
654090,0.0,0.0,0.0,0.0
693320,0.0,0.0,0.0,0.0
844040,42.0,0.0,42.0,0.0
244810,632.0,0.0,896.0,0.0
854330,0.0,0.0,0.0,0.0
848060,0.0,0.0,0.0,0.0
1454380,0.0,0.0,0.0,0.0
334960,0.0,0.0,0.0,0.0
250900,10084.0,297.0,3162.0,154.0
413740,0.0,0.0,0.0,0.0
1554080,0.0,0.0,0.0,0.0
1748890,0.0,0.0,0.0,0.0
1020640,0.0,0.0,0.0,0.0
1350820,0.0,0.0,0.0,0.0
1056080,0.0,0.0,0.0,0.0
447960,0.0,0.0,0.0,0.0
836790,0.0,0.0,0.0,0.0
1886600,0.0,0.0,0.0,0.0
1361540,0.0,0.0,0.0,0.0
884460,0.0,0.0,0.0,0.0
1760240,0.0,0.0,0.0,0.0
740470,31.0,0.0,36.0,0.0
1154650,34.0,0.0,34.0,0.0
1240730,0.0,0.0,0.0,0.0
370510,286.0,0.0,230.0,0.0
1211990,0.0,0.0,0.0,0.0
1166600,0.0,0.0,0.0,0.0
314450,201.0,0.0,209.0,0.0
1174450,0.0,0.0,0.0,0.0
685450,0.0,0.0,0.0,0.0
534430,0.0,0.0,0.0,0.0
1011390,156.0,0.0,156.0,0.0
1907170,0.0,0.0,0.0,0.0
652060,0.0,0.0,0.0,0.0
751200,0.0,0.0,0.0,0.0
308270,0.0,0.0,0.0,0.0
1568310,0.0,0.0,0.0,0.0
32430,386.0,109.0,362.0,109.0
1246120,0.0,0.0,0.0,0.0
391120,0.0,0.0,0.0,0.0
737730,0.0,0.0,0.0,0.0
1355410,0.0,0.0,0.0,0.0
249330,144.0,0.0,162.0,0.0
1621760,18.0,0.0,18.0,0.0
514900,287.0,0.0,267.0,0.0
1731240,0.0,0.0,0.0,0.0
303510,242.0,0.0,254.0,0.0
948220,0.0,0.0,0.0,0.0
586950,63.0,0.0,70.0,0.0
893590,0.0,0.0,0.0,0.0
1051310,250.0,0.0,303.0,0.0
900330,0.0,0.0,0.0,0.0
1631410,0.0,0.0,0.0,0.0
1573420,0.0,0.0,0.0,0.0
822610,0.0,0.0,0.0,0.0
1376730,0.0,0.0,0.0,0.0
1104480,0.0,0.0,0.0,0.0
317850,0.0,0.0,0.0,0.0
1311070,121.0,198.0,121.0,198.0
550930,0.0,0.0,0.0,0.0
374640,0.0,0.0,0.0,0.0
1473200,0.0,0.0,0.0,0.0
1636250,0.0,0.0,0.0,0.0
1801650,339.0,5.0,263.0,5.0
973390,0.0,0.0,0.0,0.0
1017610,0.0,0.0,0.0,0.0
589760,14716.0,0.0,14716.0,0.0
1260810,467.0,0.0,810.0,0.0
976120,0.0,0.0,0.0,0.0
573550,0.0,0.0,0.0,0.0
601220,1009.0,19.0,134.0,19.0
1706770,0.0,0.0,0.0,0.0
1243960,0.0,0.0,0.0,0.0
1033450,0.0,0.0,0.0,0.0
2064250,0.0,0.0,0.0,0.0
850740,0.0,0.0,0.0,0.0
903040,0.0,0.0,0.0,0.0
1167100,0.0,0.0,0.0,0.0
1559760,0.0,0.0,0.0,0.0
930840,0.0,0.0,0.0,0.0
257650,0.0,0.0,0.0,0.0
1343920,0.0,0.0,0.0,0.0
1819200,0.0,0.0,0.0,0.0
363150,2975.0,0.0,4365.0,0.0
1438700,0.0,0.0,0.0,0.0
521140,0.0,0.0,0.0,0.0
1747500,0.0,0.0,0.0,0.0
569570,308.0,0.0,308.0,0.0
975150,0.0,0.0,0.0,0.0
1669870,0.0,0.0,0.0,0.0
1278000,0.0,0.0,0.0,0.0
732390,0.0,0.0,0.0,0.0
670280,0.0,0.0,0.0,0.0
1082480,0.0,0.0,0.0,0.0
1211020,398.0,52.0,588.0,88.0
1307580,178.0,0.0,178.0,0.0
1561750,0.0,0.0,0.0,0.0
1218210,2086.0,57.0,1427.0,57.0
724510,0.0,0.0,0.0,0.0
1615490,0.0,0.0,0.0,0.0
400370,228.0,0.0,223.0,0.0
342130,213.0,0.0,213.0,0.0
1048890,0.0,0.0,0.0,0.0
1461540,0.0,0.0,0.0,0.0
1670010,0.0,0.0,0.0,0.0
839090,0.0,0.0,0.0,0.0
1128960,0.0,0.0,0.0,0.0
990920,180.0,0.0,180.0,0.0
285190,752.0,0.0,351.0,0.0
598060,249.0,0.0,250.0,0.0
1461600,266.0,0.0,266.0,0.0
1451540,0.0,0.0,0.0,0.0
1333470,0.0,0.0,0.0,0.0
1476140,0.0,0.0,0.0,0.0
1049310,0.0,0.0,0.0,0.0
1348880,0.0,0.0,0.0,0.0
1375740,135.0,0.0,61.0,0.0
1860150,0.0,0.0,0.0,0.0
1709590,0.0,0.0,0.0,0.0
1889000,0.0,0.0,0.0,0.0
667310,0.0,0.0,0.0,0.0
509920,210.0,0.0,210.0,0.0
1373440,0.0,0.0,0.0,0.0
1091250,0.0,0.0,0.0,0.0
1482320,0.0,0.0,0.0,0.0
398980,210.0,0.0,210.0,0.0
879270,0.0,0.0,0.0,0.0
1056490,58.0,0.0,58.0,0.0
886600,0.0,0.0,0.0,0.0
11550,0.0,0.0,0.0,0.0
1370800,0.0,0.0,0.0,0.0
791390,0.0,0.0,0.0,0.0
1807940,0.0,0.0,0.0,0.0
492370,0.0,0.0,0.0,0.0
1845120,0.0,0.0,0.0,0.0
1208850,0.0,0.0,0.0,0.0
1770360,0.0,0.0,0.0,0.0
318560,0.0,0.0,0.0,0.0
872130,55.0,0.0,56.0,0.0
870260,0.0,0.0,0.0,0.0
1732250,0.0,0.0,0.0,0.0
313960,0.0,0.0,0.0,0.0
348540,388.0,0.0,594.0,0.0
838190,0.0,0.0,0.0,0.0
1451420,0.0,0.0,0.0,0.0
421020,791.0,0.0,305.0,0.0
1151880,0.0,0.0,0.0,0.0
658830,1.0,0.0,1.0,0.0
977980,0.0,0.0,0.0,0.0
1704620,0.0,0.0,0.0,0.0
1729840,0.0,0.0,0.0,0.0
251590,0.0,0.0,0.0,0.0
1130440,0.0,0.0,0.0,0.0
1128280,0.0,0.0,0.0,0.0
737710,0.0,0.0,0.0,0.0
1833890,0.0,0.0,0.0,0.0
1247940,0.0,0.0,0.0,0.0
471810,234.0,0.0,179.0,0.0
961640,0.0,0.0,0.0,0.0
1676330,0.0,0.0,0.0,0.0
893610,0.0,0.0,0.0,0.0
1433570,623.0,0.0,991.0,0.0
1219110,0.0,0.0,0.0,0.0
1563070,0.0,0.0,0.0,0.0
575990,0.0,0.0,0.0,0.0
1873130,0.0,0.0,0.0,0.0
1286140,0.0,0.0,0.0,0.0
1316290,0.0,0.0,0.0,0.0
1633550,0.0,0.0,0.0,0.0
553130,0.0,0.0,0.0,0.0
1913360,0.0,0.0,0.0,0.0
625370,310.0,0.0,310.0,0.0
1113310,0.0,0.0,0.0,0.0
1039370,0.0,0.0,0.0,0.0
444200,4218.0,234.0,152.0,115.0
1508030,0.0,0.0,0.0,0.0
1683200,0.0,0.0,0.0,0.0
459940,0.0,0.0,0.0,0.0
337940,174.0,0.0,174.0,0.0
1197580,0.0,0.0,0.0,0.0
1507970,0.0,0.0,0.0,0.0
2012530,0.0,0.0,0.0,0.0
1542280,0.0,0.0,0.0,0.0
1008450,0.0,0.0,0.0,0.0
35700,300.0,0.0,206.0,0.0
722590,0.0,0.0,0.0,0.0
1141360,0.0,0.0,0.0,0.0
1531230,0.0,0.0,0.0,0.0
290060,178.0,0.0,178.0,0.0
1663970,0.0,0.0,0.0,0.0
352760,31.0,0.0,31.0,0.0
1180840,0.0,0.0,0.0,0.0
1978920,0.0,0.0,0.0,0.0
899310,213.0,0.0,314.0,0.0
420300,322.0,0.0,331.0,0.0
1736850,0.0,0.0,0.0,0.0
396030,59.0,0.0,112.0,0.0
325260,154.0,0.0,109.0,0.0
817970,0.0,0.0,0.0,0.0
610310,337.0,0.0,337.0,0.0
790030,0.0,0.0,0.0,0.0
1834920,0.0,0.0,0.0,0.0
1261820,0.0,0.0,0.0,0.0
1311640,0.0,0.0,0.0,0.0
1992980,0.0,0.0,0.0,0.0
1081760,0.0,0.0,0.0,0.0
1384420,0.0,0.0,0.0,0.0
1672440,0.0,0.0,0.0,0.0
1828040,0.0,0.0,0.0,0.0
1009290,1711.0,0.0,2666.0,0.0
1190750,0.0,0.0,0.0,0.0
1062660,0.0,0.0,0.0,0.0
730170,0.0,0.0,0.0,0.0
964650,0.0,0.0,0.0,0.0
883670,0.0,0.0,0.0,0.0
1859630,0.0,0.0,0.0,0.0
473470,328.0,0.0,236.0,0.0
444170,173.0,0.0,173.0,0.0
414920,125.0,0.0,125.0,0.0
1248710,0.0,0.0,0.0,0.0
800550,0.0,0.0,0.0,0.0
871390,0.0,0.0,0.0,0.0
334030,37.0,0.0,14.0,0.0
682290,0.0,0.0,0.0,0.0
922460,0.0,0.0,0.0,0.0
328650,0.0,0.0,0.0,0.0
837110,0.0,0.0,0.0,0.0
950370,120.0,0.0,120.0,0.0
1740080,0.0,0.0,0.0,0.0
1006800,0.0,0.0,0.0,0.0
786590,0.0,0.0,0.0,0.0
1251520,0.0,0.0,0.0,0.0
1412470,0.0,0.0,0.0,0.0
1865210,0.0,0.0,0.0,0.0
1329250,0.0,0.0,0.0,0.0
1545820,0.0,0.0,0.0,0.0
1794210,0.0,0.0,0.0,0.0
679120,0.0,0.0,0.0,0.0
856210,0.0,0.0,0.0,0.0
760000,0.0,0.0,0.0,0.0
1286730,0.0,0.0,0.0,0.0
820630,34.0,0.0,34.0,0.0
326150,239.0,0.0,354.0,0.0
