appid,windows,mac,linux
909370,True,False,False
781590,True,False,False
810340,True,True,True
1452860,True,False,False
694470,True,False,False
1574580,True,False,False
920280,True,True,False
782340,True,True,False
2010960,True,False,False
1291170,True,False,False
453710,True,True,True
912820,True,False,False
1823540,True,False,False
1248100,True,False,False
967330,True,True,True
1156990,True,False,False
1544450,True,False,False
629430,True,True,True
1239020,True,False,False
611960,True,False,False
527990,True,False,False
1424330,True,True,False
421670,True,True,True
398680,True,False,False
1496680,True,False,False
871670,True,False,False
1263070,True,False,False
1169870,True,False,False
428930,True,True,False
1684510,True,False,False
638070,True,False,False
1687990,True,True,True
750460,True,False,False
874770,True,False,False
1921850,True,True,True
1150290,True,False,False
407880,True,True,True
1911120,True,False,False
788900,True,False,False
1914240,True,True,False
946000,True,False,False
806670,True,False,False
1368000,True,False,False
228300,True,False,False
325880,True,True,True
737520,True,False,False
818720,True,False,False
2006940,True,False,False
1810290,True,False,False
1671630,True,False,False
1338620,True,False,False
1292550,True,False,False
711570,True,False,False
1050000,True,False,False
431510,True,True,True
1713510,True,False,False
1754470,True,True,False
1751170,True,False,False
1371770,True,False,False
565120,True,True,True
929170,True,False,False
1968190,True,False,False
1865660,True,False,False
1066240,True,False,False
1055780,True,False,False
1771830,True,False,False
991810,True,False,False
893180,True,False,False
911220,True,False,False
1494910,True,False,True
873910,True,False,False
1326330,True,False,False
408750,True,False,False
1077340,True,False,False
1811440,True,False,False
804290,True,False,False
652560,True,False,False
1569720,True,False,False
581230,True,False,False
1573750,True,False,False
237890,True,False,False
1758870,True,False,False
1567380,True,False,False
747590,True,False,False
1705500,True,False,False
1218140,True,False,True
1420650,True,False,False
1696130,True,False,False
1132840,True,False,False
313160,True,True,False
1952270,True,False,False
1522020,True,False,False
1410490,True,False,False
1578390,True,False,False
1666720,True,False,False
1542710,True,False,False
570690,True,False,False
1206840,True,False,False
929310,True,False,False
1139240,True,False,False
577780,True,False,False
815440,True,False,False
1700460,True,False,False
1372910,True,False,False
1911510,True,False,False
1736710,True,False,False
1879840,True,False,False
1023980,True,False,False
1930360,True,False,False
1230990,True,False,False
1349940,True,False,False
305660,True,False,True
1317800,True,False,False
917910,True,False,True
643200,True,True,False
817920,True,False,False
943190,True,False,True
899200,True,False,False
734550,True,False,False
1940370,True,False,False
46450,True,False,False
244210,True,False,False
1072150,True,False,True
857480,True,False,False
1609580,True,False,False
12600,True,False,False
1568040,True,False,False
1632810,True,False,False
1113760,True,False,False
1251430,True,False,False
1994380,True,False,False
777590,True,False,False
1579930,True,False,False
1761390,True,False,False
729670,True,True,True
1201750,True,False,False
2006840,True,False,False
457450,True,True,False
368610,True,True,True
1073100,True,False,False
471170,True,True,True
1173380,True,False,False
1979210,True,False,False
680350,True,False,False
1301410,True,False,True
1376820,True,False,False
1003370,True,False,True
855190,True,False,True
307050,True,True,True
375250,True,False,False
1598840,True,False,False
624920,True,False,False
1127530,True,False,False
1092750,True,False,True
765870,True,True,False
1712750,True,False,False
609410,True,True,False
1339790,True,False,False
463060,True,True,False
531660,True,False,False
307070,True,False,False
1500970,True,False,False
449770,True,False,False
1309350,True,False,False
1739100,True,False,False
1820090,True,False,False
1850690,True,False,False
638000,True,True,False
1308380,True,False,False
960910,True,False,False
994730,True,False,False
1993370,True,False,False
572180,True,False,False
618550,True,True,True
346060,True,False,False
887970,True,False,True
831570,True,True,False
1275790,True,True,False
550450,True,False,False
1902040,True,False,False
1171560,True,False,False
1251130,True,False,False
517710,True,False,False
331870,True,True,True
1649920,True,False,False
1787760,True,False,False
1630080,True,True,True
1367350,True,False,False
578660,True,False,False
1367340,True,False,False
1034130,True,False,False
716850,True,False,False
2007020,True,False,False
881910,True,False,False
769730,True,False,False
209160,True,False,False
2065690,True,False,False
320630,True,False,False
1339420,True,False,False
362860,True,True,False
1767780,True,False,False
1210490,True,False,False
637980,True,False,False
398120,True,False,True
1483610,True,True,True
964220,True,False,False
750070,True,False,False
1399230,True,False,False
1611810,True,False,False
1792740,True,False,False
1595020,True,True,False
721510,True,False,False
801770,True,True,False
1935800,True,False,False
1211800,True,False,False
542880,True,False,False
1410860,True,False,False
1323910,True,False,False
440340,True,False,False
1974310,True,False,False
448280,True,False,False
1236560,True,False,False
1961130,True,False,False
1130620,True,False,False
957280,True,False,False
15750,True,False,False
734490,True,True,True
22340,True,False,False
1037350,True,True,True
1619220,True,False,False
600120,True,False,False
1977440,True,False,False
400,True,True,True
1136010,True,False,False
891240,True,True,True
207670,True,True,False
1665080,True,False,False
1258020,True,True,False
447290,True,False,False
987060,True,False,False
1092270,True,False,False
299360,True,False,False
1939690,True,False,False
872570,True,False,False
989490,True,True,False
1692940,True,False,False
465280,True,True,False
2710,True,False,False
1266400,True,False,False
909900,True,False,False
1200720,True,False,False
378480,True,True,True
729570,True,True,True
1414990,True,False,False
809320,True,True,True
1251330,True,True,True
1863470,True,False,False
1138780,True,True,False
342350,True,False,False
1264790,True,False,False
1097370,True,False,False
588620,True,True,False
716870,True,False,False
313590,True,True,False
926990,True,True,False
1422950,True,False,False
1107060,True,True,True
1593490,True,False,False
980210,True,False,False
214570,True,False,False
1357990,True,True,False
1470580,True,False,False
561590,True,False,False
544370,True,True,False
440520,True,True,True
2054140,True,False,False
435050,True,False,False
1357870,True,True,False
1090800,True,False,False
381310,True,False,False
573120,True,True,False
1795070,True,False,False
2025680,True,False,False
623860,True,False,False
1263850,True,True,False
1905670,True,False,False
340560,True,False,False
719130,True,False,False
1772230,True,False,False
309900,True,True,True
1295900,True,False,True
1590130,True,False,False
1011530,True,False,False
826030,True,True,True
1674340,True,False,False
1597430,True,False,False
1171660,True,False,False
1023760,True,False,False
555520,True,False,False
1741670,True,False,False
1591630,True,False,False
1134520,True,True,False
1527370,True,False,False
478980,True,True,False
1347600,True,True,False
507060,True,False,False
414550,True,False,False
1066140,True,False,False
391100,True,False,False
432620,True,True,True
1161210,True,False,True
1040000,True,False,False
1754840,True,False,False
1715880,True,False,False
1191690,True,False,False
1169040,True,True,True
1840480,True,False,False
1427540,True,False,False
1497700,True,False,False
764920,True,False,False
1997300,True,False,False
829630,True,False,False
611760,True,True,False
1597780,True,False,False
1132120,True,False,False
554690,True,False,False
1678050,True,False,False
1309200,True,True,True
1313150,True,False,False
329440,True,False,False
1778100,True,False,False
1123520,True,False,False
1022150,True,True,True
1270010,True,False,False
1810190,True,False,False
1483580,True,False,False
1410440,True,False,False
1549620,True,False,True
598670,True,True,False
681480,True,False,False
1318170,True,False,False
411610,True,True,True
1568320,True,False,False
1791700,True,False,False
1509230,True,False,False
871150,True,False,False
804460,True,False,False
1608220,True,False,False
598450,True,False,False
1639020,True,False,False
655120,True,False,True
437210,True,False,False
398620,True,False,False
259510,True,True,True
781270,True,False,False
399920,True,False,False
532600,True,False,False
494310,True,False,False
1207010,True,False,False
1805210,True,False,False
879410,True,True,True
1728770,True,False,False
663170,True,False,False
964890,True,False,False
1358320,True,False,False
1810490,True,False,False
352140,True,True,False
987190,True,True,True
1669170,True,False,False
1564710,True,True,False
866200,True,False,False
463920,True,False,False
1773010,True,False,False
1748370,True,False,False
845870,True,False,False
33130,True,False,False
461320,True,False,False
720670,True,False,False
1821440,True,False,False
1004040,True,False,False
824190,True,False,False
226560,True,False,False
1203810,True,False,False
938810,True,False,False
513200,True,False,False
826180,True,False,False
1554960,True,False,False
1248670,True,False,False
1100410,True,True,True
1861060,True,False,False
854570,True,False,False
1094730,True,False,False
1397960,True,True,False
364510,True,False,False
835450,True,False,True
258880,True,False,False
914750,True,False,False
